"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","otherCatalogNumbers","fieldNotes","elevation","elevationAccuracy","occurrenceRemarks","identificationQualifier","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","identificationRemarks","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","habitat","georeferencedDate","georeferenceProtocol","georeferenceSources","higherGeography","eventRemarks","higherClassification","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Copaifera lucens",1889188957,-13.116667,-39.171667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.615+0000","2018-12-03T16:16:30.536+0000",122,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","2018-07-01T00:00:00","SOUTH_AMERICA","Bahia",2018,2,5,"2018-02-05T00:00:00","2018-08-03T22:59:59.000+0000","2018-12-03T16:17:57.961+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132339","30269","ALCB - Herbário Alexandre Leal Costa","Cruz das Almas","Mata da Cazuzinha.","pt","ALCB",1889188957,"BRA:UFBA:ALCB:0000132339","Collection","Guedes, ML","132339","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Guedes, ML","","",NA,NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Cruz das Almas","Bahia","brazil",3505,"Cruz das Almas",2909802,-39.119381,-12.686275,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.116667,-39.171667,"original coordinates","original coordinates outside municipality original in cruz das almas falls in laje"
"2","Copaifera lucens",1676486654,-22.922222,-43.085,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:15.195+0000","2018-09-24T19:58:54.618+0000",207,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","none","","Rio de Janeiro",2017,7,18,"2017-07-18T00:00:00","2017-10-27T17:54:05.274+0000","2018-12-10T07:36:58.790+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1372830","2154","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","São Francisco, Morro Santo Inácio.","","RB",1676486654,"urn:catalog:JBRJ:RB:1372830","PhysicalObject","D.N.D. Machado","RB01372830","JBRJ","","H.C. Lima","RB 751131","Área com muitos matacões.",NA,NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.922222,-43.085,"original coordinates","original coordinates OK"
"3","Copaifera lucens",1638342371,-21.3275,-41.099722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.939+0000","2018-11-14T17:20:02.946+0000",124,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","2016-08-01T00:00:00","","Rio de Janeiro",2016,7,12,"2016-07-12T00:00:00","2018-11-09T19:15:13.000+0000","2018-12-06T03:12:49.724+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232350","8281","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Francisco de Itabapoana","Imburi, Fazenda Imburi. Fragmento de mata de tabuleiro.","pt","HUEFS",1638342371,"BRA:UEFS:HUEFS:0000232350","Collection","Lima, H.C.de","232350","UEFS","Universidade Estadual de Feira de Santana (UEFS)","H.C.de Lima","","",43,0,"Mata de tabuleiro.","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.3275,-41.099722,"original coordinates","original coordinates OK"
"4","Copaifera lucens",1413714271,-15.298333,-39.005,"gass84","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:29.672+0000","2018-09-25T15:15:15.569+0000",81,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","2016-10-01T00:00:00","","Bahia",2016,11,2,"2016-11-02T00:00:00","2018-08-22T13:04:49.000+0000","2018-12-07T13:11:00.564+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000021791","5257","UESC - Herbário Universidade Estadual de Santa Cruz","Una","Comandatuba","pt","UESC",1413714271,"BRA:UESC:UESC:0000021791","Collection","L.A.Mattos Silva","21791","UESC","Universidade Estadual de Santa Cruz (UESC)","L.A.Mattos-Silva","","",8,0,"Restinga Alta. Solo arenoso.; Árvore, 35m de altura x 350cm de circunferência.; Produtora de óleo medicinal.","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.298333,-39.005,"original coordinates","original coordinates OK"
"5","Copaifera lucens",1424509743,-22.538611,-43.424167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:08.178+0000","2018-09-24T20:04:18.134+0000",207,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","none","","Rio de Janeiro",2015,4,1,"2015-04-01T00:00:00","2017-10-08T16:09:02.059+0000","2018-12-06T17:01:07.156+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:958036","7967","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Miguel Pereira","Rebio Tinguá, Orbel II, nascentes do rio São Pedro, Área da Parcela Permanente PPBio Mata Atlântica, Parcela 5, Ind. 293b.","","RB",1424509743,"urn:catalog:JBRJ:RB:958036","PhysicalObject","Haroldo C. de Lima; Pablo J.P Rodrigues, Fernanda F. Negreiros & W. da Silva","RB00958036","JBRJ","","H.C. de Lima","RB 624860","",913,NA,"Árvore com 16 m alt. Tronco com casca levemente estriada com veios transversais, DAP ca. 25 cm. Frequente. Mat. banco DNA.","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Miguel Pereira","Rio de Janeiro","brazil",1525,"Miguel Pereira",3302908,-43.474103,-22.510859,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.538611,-43.424167,"original coordinates","original coordinates outside municipality original in miguel pereira falls in nova iguacu"
"6","Copaifera lucens",1094928331,-15.158333,-39.535,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.797+0000","2018-11-14T17:19:54.840+0000",124,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","none","","Bahia",2014,1,30,"2014-01-30T00:00:00","","2018-11-14T17:19:54.947+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211848","1548","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jussari","RPPN Serra do Teimoso.","pt","HUEFS",1094928331,"BRA:UEFS:HUEFS:0000211848","Collection","Nascimento, F.H.F.","211848","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",500,50,"","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Jussari","Bahia","brazil",3197,"Jussari",2918555,-39.499726,-15.131669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.158333,-39.535,"original coordinates","original coordinates OK"
"7","Copaifera lucens",1094928311,-15.158333,-39.535,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.837+0000","2018-11-14T17:19:54.907+0000",124,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","none","","Bahia",2014,1,30,"2014-01-30T00:00:00","","2018-11-14T17:19:55.011+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211849","1549","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jussari","RPPN Serra do Teimoso.","pt","HUEFS",1094928311,"BRA:UEFS:HUEFS:0000211849","Collection","Nascimento, F.H.F.","211849","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",500,50,"","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Jussari","Bahia","brazil",3197,"Jussari",2918555,-39.499726,-15.131669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.158333,-39.535,"original coordinates","original coordinates OK"
"8","Copaifera lucens",1094928341,-15.158333,-39.535,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.822+0000","2018-11-14T17:19:54.893+0000",124,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","none","","Bahia",2014,1,30,"2014-01-30T00:00:00","","2018-11-14T17:19:54.986+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211850","1550","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jussari","RPPN Serra do Teimoso.","pt","HUEFS",1094928341,"BRA:UEFS:HUEFS:0000211850","Collection","Nascimento, F.H.F.","211850","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",500,50,"","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Jussari","Bahia","brazil",3197,"Jussari",2918555,-39.499726,-15.131669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.158333,-39.535,"original coordinates","original coordinates OK"
"9","Copaifera lucens",1424491975,-15.305,-39.003333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:54.671+0000","2018-09-24T20:04:07.306+0000",207,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","none","","Bahia",2014,3,12,"2014-03-12T00:00:00","2016-09-13T14:44:45.560+0000","2018-12-06T17:00:57.485+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:879167","1704","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bahia","Comandatuba Fazenda Bolandona. RPPN.","","RB",1424491975,"urn:catalog:JBRJ:RB:879167","PhysicalObject","Neves, D.M.; Lima, H.C.; Queiroz, L.P.; Pennington, R.T.; Lewis, G.P.; Vivas, C.V.; Paixao, J.L.","RB00879167","JBRJ","","","RB 606225","Restinga arbórea",NA,NA,"Arvore 25m, frutos coletados do chao","cf.","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Bahia","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.305,-39.003333,"original coordinates","original coordinates outside municipality original in bahia falls in una"
"10","Copaifera lucens",1899818462,-15.793056,-39.369444,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.985+0000","2018-12-03T16:15:52.263+0000",122,"none","PRESERVED_SPECIMEN",2978138,6,7707728,220,1370,5386,2978115,2978138,2978138,"Copaifera lucens Dwyer","Copaifera lucens Dwyer","Plantae","Tracheophyta","Fabales","Fabaceae","Copaifera","Copaifera lucens","Copaifera","lucens","SPECIES","ACCEPTED","2013-11-01T00:00:00","SOUTH_AMERICA","Bahia",2013,5,18,"2013-05-18T00:00:00","2018-08-28T19:06:01.000+0000","2018-12-03T16:16:09.118+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121213","1432","ALCB - Herbário Alexandre Leal Costa","Mascote","","pt","ALCB",1899818462,"BRA:UFBA:ALCB:0000121213","Collection","Gomes, FS","121213","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Gomes, FS","","",NA,NA,"Folhas com folíolos cartáceos, ápice cuspidado. Material estéril.","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","","","","",NA,NA,NA,"Mascote","Bahia","brazil",3125,"Mascote",2920908,-39.421708,-15.657048,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.793056,-39.369444,"original coordinates","original coordinates outside municipality original in mascote falls in canavieiras"
