"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","continent","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","preparations","fieldNotes","habitat","georeferenceProtocol","eventRemarks","references","county","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","georeferenceSources","verbatimTaxonRank","coordinateUncertaintyInMeters","georeferencedDate","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Schizocalyx cuspidatus",1847972099,-22.354722,-43.732778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.890+0000","2018-09-24T19:59:06.218+0000",207,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","2018-05-29T00:00:00","Rio de Janeiro",2018,5,16,"2018-05-16T00:00:00","2018-05-30T13:57:12.240+0000","2018-12-08T15:06:34.669+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1389425","7636","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Valença","Barão de Juparanã. Área ao lado direito da Estrada Parque, em direção ao Parque Municipal Açude da Concórdia. Parque Estadual da Serra da Concórdia","RB",1847972099,"urn:catalog:JBRJ:RB:1389425","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. S. Santos","RB01389425","RB 766947","JBRJ","Terrícola; frequente; folhas discolores verdes; flor com cálice de cor verde e corola branca; coletada no interior da floresta","Mario Gomes",NA,NA,"","","",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Valença","Rio de Janeiro","brazil",1623,"Valença",3306107,-43.856373,-22.234282,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.354722,-43.732778,"original coordinates","original coordinates OK"
"2","Schizocalyx cuspidatus",1676572520,-6.328611,-51.269444,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:12.212+0000","2018-07-04T12:09:03.088+0000",130,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","2016-12-12T00:00:00","Pará",2016,6,3,"2016-06-03T00:00:00","2018-06-14T13:43:52.000+0000","2018-12-10T07:37:01.841+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000007152","545","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Canaã dos Carajás","Serra Sul, Área de floresta solo pdregoso.","MFS",1676572520,"BRA:UEPA:MFS:0000007152","Collection","Silva, CAS da","007152","","UEPA","Árvore de 6 m de altura com inflorescência creme.","Silva, C A S da",9999,0,"pt","Universidade do Estado do Pará (UEPA)","",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Canaã dos Carajás","Pará","brazil",4764,"Canaã dos Carajás",1502152,-50.086631,-6.424191,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-6.328611,-51.269444,"original coordinates","original coordinates outside municipality original in canaa dos carajas falls in sao felix do xingu"
"3","Schizocalyx cuspidatus",1676572538,-6.328611,-51.269444,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:12.206+0000","2018-07-04T12:09:03.163+0000",130,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","2016-12-12T00:00:00","Pará",2016,6,6,"2016-06-06T00:00:00","2018-06-14T13:43:52.000+0000","2018-12-10T07:37:01.884+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000007151","585","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Canaã dos Carajás","Serra Sul, Área de floresta solo pedregoso.","MFS",1676572538,"BRA:UEPA:MFS:0000007151","Collection","Silva, CAS da","007151","","UEPA","Árvore de 5 m de altura com infloscência creme.","Silva, C A S da",9999,0,"pt","Universidade do Estado do Pará (UEPA)","",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Canaã dos Carajás","Pará","brazil",4764,"Canaã dos Carajás",1502152,-50.086631,-6.424191,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-6.328611,-51.269444,"original coordinates","original coordinates outside municipality original in canaa dos carajas falls in sao felix do xingu"
"4","Schizocalyx cuspidatus",1303587762,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.652+0000","2018-02-15T05:17:50.085+0000",121,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","2015-11-01T00:00:00","Minas Gerais",2015,4,29,"2015-04-29T00:00:00","2018-01-16T21:13:16.000+0000","2018-12-07T20:27:26.497+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177289","2127","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Mina Fazendão","BHCB",1303587762,"BRA:UFMG:BHCB:0000177289","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177289","","Universidade Federal de Minas Gerais (UFMG)","","",0,0,"pt","Universidade Federal de Minas Gerais (UFMG)","SOUTH_AMERICA",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"5","Schizocalyx cuspidatus",1303587948,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.707+0000","2018-02-15T05:17:50.247+0000",121,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","2015-11-01T00:00:00","Minas Gerais",2015,5,14,"2015-05-14T00:00:00","2018-01-16T21:13:16.000+0000","2018-12-07T20:27:26.590+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177503","2355","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","BHCB",1303587948,"BRA:UFMG:BHCB:0000177503","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177503","","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","",0,0,"pt","Universidade Federal de Minas Gerais (UFMG)","SOUTH_AMERICA",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"6","Schizocalyx cuspidatus",1089196628,-15.389967,-39.565667,"gass84,txmatfuz","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.151+0000","2018-11-24T12:33:31.210+0000",128,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","none","Bahia",2014,10,29,"2014-10-29T00:00:00","2018-11-05T21:21:03.000+0000","2018-12-08T04:38:56.815+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060514","1279","JPB - Herbário Lauro Pires Xavier","Camacan","RPPN Serra Bonita","JPB",1089196628,"BRA:UFPB:JPB:0000060514","Collection","Razafimandimbison, SG; Kainulainen, K","60514","","UFPB","2 m tall shrub with large leaves. Sterile.; Humid forest; HABITAT: Humid forest; DESC: 2 m tall shrub with large leaves. Sterile.","",845,0,"pt","Universidade Federal da Paraíba, UFPB","SOUTH_AMERICA",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Camacan","Bahia","brazil",3149,"Camacan",2905602,-39.519116,-15.445393,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.389967,-39.565667,"original coordinates","original coordinates OK"
"7","Schizocalyx cuspidatus",1944981964,-16.560278,-39.420278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.193+0000","2018-11-24T12:34:53.214+0000",122,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","none","Bahia",2014,12,11,"2014-12-11T00:00:00","","2018-11-24T12:36:01.031+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150785","289","CEPEC - Herbário do Centro de Pesquisas do Cacau","PORTO SEGURO","Conglomerado BA_1393-2-10-R","CEPEC",1944981964,"BRA:CEPLAC:CEPEC:0000150785","Collection","Fernandes, M.H.","150785","2/12/2016","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","",NA,NA,"pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","PORTO SEGURO","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.560278,-39.420278,"original coordinates","original coordinates OK"
"8","Schizocalyx cuspidatus",1094177044,-15.381111,-39.569722,"gass84","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:26.422+0000","2018-09-25T15:14:40.484+0000",81,"none","PRESERVED_SPECIMEN",2909723,6,7707728,220,412,8798,7270984,7767941,7767941,"Bathysa cuspidata (A.St.-Hil.) Hook.f. ex K.Schum.","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Bathysa","cuspidata","SPECIES","SYNONYM","none","Bahia",2013,4,13,"2013-04-13T00:00:00","2018-08-22T12:17:56.000+0000","2018-12-09T06:20:47.008+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000016366","1959","UESC - Herbário Universidade Estadual de Santa Cruz","Camacã","","UESC",1094177044,"BRA:UESC:UESC:0000016366","Collection","Paixão, J.L.,","16366","","UESC","Floresta Ombrófila Densa Montana.; Árvore, ca.6m alt.","",675,175,"pt","Universidade Estadual de Santa Cruz (UESC)","",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Camacã","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.381111,-39.569722,"original coordinates","original coordinates outside municipality original in camaca falls in camacan"
"9","Schizocalyx cuspidatus",1899818504,-15.775,-39.503611,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.961+0000","2018-12-03T16:15:52.648+0000",122,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","2013-11-01T00:00:00","Bahia",2013,5,18,"2013-05-18T00:00:00","2018-08-28T19:18:01.000+0000","2018-12-03T16:16:10.819+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121175","1394","ALCB - Herbário Alexandre Leal Costa","Mascote","","ALCB",1899818504,"BRA:UFBA:ALCB:0000121175","Collection","Gomes, FS","121175","","Universidade Federal da Bahia (UFBA)","Folhas com estípulas longas, pêlos híspidos nos ramos, pecíolos e nervura central .","Gomes, FS",NA,NA,"pt","Universidade Federal da Bahia (UFBA)","SOUTH_AMERICA",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Mascote","Bahia","brazil",3125,"Mascote",2920908,-39.421708,-15.657048,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.775,-39.503611,"original coordinates","original coordinates OK"
"10","Schizocalyx cuspidatus",1424465411,-22.394444,-44.305556,"cdround,gass84,muluriiv","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:38.592+0000","2018-09-24T20:03:52.535+0000",207,"none","PRESERVED_SPECIMEN",7767941,6,7707728,220,412,8798,7270984,7767941,7767941,"Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Schizocalyx cuspidatus (A.St.-Hil.) Kainul. & B.Bremer","Plantae","Tracheophyta","Gentianales","Rubiaceae","Schizocalyx","Schizocalyx cuspidatus","Schizocalyx","cuspidatus","SPECIES","ACCEPTED","none","Rio de Janeiro",2013,5,7,"2013-05-07T00:00:00","2014-07-08T01:50:56.252+0000","2018-12-06T17:00:39.383+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:817118","3810","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Quatis","Estrada para a fumaça. 400m.","RB",1424465411,"urn:catalog:JBRJ:RB:817118","PhysicalObject","M.G.Bovini; J.F.Baumgratz, L.S.Jordão et B.N.De Luna","RB00817118","RB 586620","JBRJ","Árvore ca. 10m, semi-heliófila. Folhas cartáceas, discolores, pilosas. Flores alvas.","Mario Gomes",NA,NA,"","","",NA,"","",NA,NA,"","","","","","","","","","","","","","",NA,"","","",NA,"",NA,"","","","Quatis","Rio de Janeiro","brazil",1588,"Quatis",3304128,-44.236016,-22.354203,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.394444,-44.305556,"original coordinates","original coordinates OK"
